YEAR,MONTH,BEGIN_DAY,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,snowfall_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation
2023,9,24,2110,30.33,-97.73,TEXAS,Hail,,A thunderstorm produced 2.25 inches diameter hail in the Brentwood area of Austin.,25.925873,11.193993,2.650669,58.640087,17.19886,0.0,0.0,0.0,1016.24805,0.31215715,205.0
2015,6,12,1515,34.81,-100.11,TEXAS,Hail,,Dime to nickel size hail was reported 6 miles west-southwest of Dodson.,24.8364,13.25974,21.487991,66.20517,18.022285,0.0,0.0,0.0,1021.36896,0.18793197,592.0
2004,5,11,1234,30.95,-95.88333,TEXAS,Thunderstorm Wind,,Tree down at Hwy 75 just north of Hwy 21.,24.14048,9.899992,0.0,71.98552,18.450445,0.0,0.0,0.0,1015.2403,0.24460602,96.0
2004,6,1,1800,33.68333,-98.25,TEXAS,Hail,,,22.905565,7.704293,0.0,51.379753,12.750058,0.0,0.0,0.0,1010.19006,0.19385524,303.0
2013,5,15,1909,32.356,-97.633,TEXAS,Tornado,,"National Weather Service survey crew determined a tornado caused EF-0 and EF-1 damage in the Pecan Plantation community. The tornado began in Hood County, before moving across the Brazos into Johnson County.",26.711601,18.613642,83.84558,55.645996,17.896322,0.7728293,0.7728293,0.0,1010.5965,0.3029712,209.0
2011,1,9,400,27.23,-98.15,TEXAS,Thunderstorm Wind,,"The public reported sheet metal damage occurred to a carport and aluminum siding was blown off of a house near the Falfurrias airport in Brooks County. The damage occurred as a line of thunderstorms moved through the area, producing gusty winds.  The same line dumped more than 1.5 inches of rain in Hebbronville.",21.037968,15.488998,60.054016,75.9362,17.54459,0.47590283,0.47590283,0.0,1020.38354,0.07590239,38.0
2003,4,23,1218,33.81667,-100.35,TEXAS,Hail,,The Guthrie Fire Department reported golfball size hail.,17.744282,12.199785,42.986794,30.293503,0.38950574,0.0,0.0,0.0,1021.38995,0.14118119,571.0
2017,4,16,1701,35.4,-100.95,TEXAS,Hail,,,19.762867,15.133371,58.18023,72.56435,14.561437,0.0,0.0,0.0,1015.6006,0.25694856,957.0
2006,5,4,1535,30.06667,-95.5,TEXAS,Hail,,Quarter size hail at Spring Cypress and Kuykendahl.,19.64556,16.340996,82.77248,87.70885,18.065107,9.667099,9.667099,0.0,1012.33765,0.34694326,48.0
2003,4,27,1844,30.2,-103.25,TEXAS,Hail,,,20.575953,19.068192,21.119293,49.30448,9.517092,0.38329783,0.38329783,0.0,1012.6935,0.18830581,1234.0
2019,5,7,1442,36.0551,-101.2424,TEXAS,Tornado,,"NWS damage survey information found that a tornado touchdown first occurred about 11 miles SSW of Spearman at 0336 pm CDT and lifted at 0349 pm CDT approximately 8 miles SSW of Spearman. The tornado crossed the Hansford County line around 342 pm CDT.  The tornado was rated EF-unknown, with track and times based on eyewitness accounts and video.",18.920937,7.7415175,0.0,55.491024,9.053147,0.0,0.0,0.0,1009.9427,0.32925132,970.0
2014,4,14,950,30.24,-97.68,TEXAS,Hail,,,21.95475,17.13435,0.0,58.68966,13.804461,0.0,0.0,0.0,1013.0171,0.27082458,137.0
2007,8,24,1745,35.36,-100.9,TEXAS,Hail,,,28.22043,15.1606655,1.5698013,41.20112,13.509305,0.0,0.0,0.0,1015.63257,0.15659808,963.0
2016,6,12,1724,32.9609,-96.346,TEXAS,Thunderstorm Wind,,Thunderstorm wind gust knocked down power lines across Interstate 30 and MM 76 in Royse City.,27.589201,25.270355,12.222664,75.32141,23.542349,0.0,0.0,0.0,1010.608,0.33795968,177.0
2009,6,15,1820,33.9923,-100.3807,TEXAS,Hail,,The Paducah Fire Department reported quarter size hail along U.S. Highway 62/70 west of Paducah.,29.616627,17.157513,62.541805,43.95559,15.820046,0.0,0.0,0.0,1015.6891,0.16639653,606.0
2004,10,1,1640,30.2,-103.25,TEXAS,Hail,,Penny size hail was reported in Marathon.,21.937805,26.60643,54.23958,65.04797,15.595936,0.15374355,0.15374355,0.0,1020.53064,0.16492946,1234.0
2009,4,18,805,31.02,-96.49,TEXAS,Thunderstorm Wind,,Large cedar trees were uprooted and large limbs broken on the south side of Franklin. Additional tree damage was reported elsewhere in town along with downed power lines and broken windows. A motorcycle was also thrown across the road.,22.81044,17.25545,85.688835,83.856155,20.666378,3.2095473,3.2095473,0.0,1005.54816,0.29343814,130.0
2003,7,23,1320,30.48333,-100.05,TEXAS,Thunderstorm Wind,,A severe wind gust tore a roof off of a home.,28.0547,21.752367,62.23178,58.731186,19.364595,0.0,0.0,0.0,1014.2489,0.29306877,586.0
2014,3,28,1633,30.11,-97.37,TEXAS,Hail,,,22.2142,16.649488,59.916294,76.497574,18.529371,0.50882393,0.50882393,0.0,1013.52167,0.20359516,138.0
2008,10,6,1920,32.0655,-98.33,TEXAS,Hail,,Golfball-size hail was reported on the south side of town.,24.046858,17.983368,0.0,57.730103,15.447546,0.0,0.0,0.0,1011.7827,0.23204899,448.0
2017,8,13,1748,35.89,-102.4,TEXAS,Thunderstorm Wind,,Wind damage at a gas station in the town of Hartley.,28.2341,15.814663,27.544167,48.809044,16.754738,2.3650098,2.3650098,0.0,1014.1748,0.15700768,1191.0
2018,6,3,2045,31.9884,-101.9989,TEXAS,Hail,,,26.844793,20.090221,15.319141,60.617474,18.978878,0.0,0.0,0.0,1010.06256,0.17518187,830.0
2025,3,8,626,32.61,-96.86,TEXAS,Hail,,Reported via mPING just north of DeSoto.,17.493725,20.361477,8.584881,78.054924,15.34989,0.0,0.0,0.0,1021.35236,0.3802211,178.0
2014,5,7,1514,34.09,-98.72,TEXAS,Thunderstorm Wind,,"Fire department officials estimated wind gusts to 70 mph, though no damage information was relayed.",27.997524,12.866172,56.063766,56.458313,19.61573,0.0,0.0,0.0,1012.1307,0.18082178,338.0
2006,5,9,1915,34.43333,-100.3,TEXAS,Hail,,,22.020033,23.945507,0.0,38.074684,9.045828,0.0,0.0,0.0,1008.5787,0.1545237,591.0
2008,2,15,2210,32.45,-99.87,TEXAS,Hail,,A trained spotter reported hail covering the ground.  Law enforcement officials reported vehicle accidents along Interstate 20 as a result of hail covering the highway.,8.539189,16.190659,0.0,18.923233,-12.5313425,0.0,0.0,0.0,1025.4878,0.15837428,553.0
2001,10,10,1445,32.73333,-99.3,TEXAS,Hail,,Golf ball size hail reported in Albany in central Shackelford County.,23.865065,20.713507,0.0,52.694195,13.644116,0.0,0.0,0.0,1014.8962,0.17668831,441.0
2008,5,24,2130,32.34,-99.89,TEXAS,Hail,,,19.550127,16.227453,74.39751,89.26378,18.73436,15.263637,15.263637,0.0,1013.11646,0.37665066,588.0
2004,5,7,1835,29.43333,-102.93333,TEXAS,Hail,,An isolated severe thunderstorm produced dime to quarter size hail at Heath Canyon.,20.574991,10.214206,50.6811,72.76012,16.810242,2.9277365,2.9277365,0.0,1007.82996,0.09210815,1167.0
2001,10,13,355,30.05,-94.13333,TEXAS,Tornado,,,25.107563,11.499372,54.510433,85.60793,23.14959,2.2373395,2.2373395,0.0,1017.5665,0.35380575,6.0
2015,6,12,1535,34.57,-102.29,TEXAS,Thunderstorm Wind,,Measured by a Texas Tech University West Texas mesonet.,24.630915,16.401888,1.0398712,50.416378,13.566811,0.0,0.0,0.0,1021.10254,0.15913406,1181.0
2019,5,19,8,30.7678,-94.1357,TEXAS,Tornado,,After the tornado passed through the Barlow Estates it cross the Neches River. The tornado soon dissipated in the forest.,26.66327,8.496934,39.177784,72.97651,21.945707,0.0,0.0,0.0,1016.2361,0.3496791,13.0
2023,6,13,1050,32.8,-94.72,TEXAS,Hail,,Ping pong ball size hail reported in Ore City.,28.695568,12.7541685,45.595455,65.181435,21.743196,0.0,0.0,0.0,1010.18884,0.33021834,98.0
2023,6,3,1906,35.23,-101.71,TEXAS,Funnel Cloud,,Funnel cloud was observed from the National Weather Service Office.,22.076797,21.66025,9.137066,76.21454,17.861368,0.317652,0.317652,0.0,1014.18744,0.33697888,1095.0
2003,8,11,1450,32.56667,-94.56667,TEXAS,Thunderstorm Wind,,Several trees were felled across Noonday Road.,30.314789,7.3402963,34.02836,43.282063,16.108624,0.0,,,1014.3597,0.23819986,116.0
2021,5,26,1714,36.3701,-101.3945,TEXAS,Tornado,,The same storm that caused the first tornado north of Gruver|resulted in a 2nd over the same area about 20 minutes later. This|tornado was documented by storm chasers and noted on radar.,24.15176,19.67696,46.757004,56.874683,15.988852,0.0,0.0,0.0,1007.5435,0.19220722,965.0
2016,4,11,1717,33.02,-96.55,TEXAS,Hail,,Amateur radio reported softball sized hail in Southeast Wylie. The hail damage in Wylie was significant with many of the homes and businesses being damaged. It was reported the roofs of some homes and businesses were penetrated by the hail. Several injuries were reported due to the broken glass but a final total could not be obtained.,21.718433,24.951164,41.659836,76.31928,18.398321,12.306911,12.306911,0.0,1003.9622,0.3738362,164.0
2009,6,5,2022,35.42,-101.17,TEXAS,Hail,,,23.520948,26.463682,30.697618,59.285023,14.918937,0.0,0.0,0.0,1011.11475,0.16748378,1022.0
2002,5,16,1702,36.41667,-102.06667,TEXAS,Hail,,,14.163663,12.765173,35.944675,82.33444,12.175647,0.595268,0.595268,0.0,1011.8265,0.30645975,1118.0
2003,6,1,1934,33.9,-98.5,TEXAS,Hail,,,30.0731,25.400654,3.4525223,49.830185,18.366838,0.0,0.0,0.0,1008.2267,0.18032621,299.0
2003,4,7,1013,29.3,-94.81667,TEXAS,Hail,,,14.789464,17.486712,47.0435,47.60824,4.0553756,0.0,0.0,0.0,1027.1345,,1.0
2006,6,21,1532,35.55,-101.58333,TEXAS,Hail,,,30.562702,22.161976,0.0,28.783924,10.262412,0.0,0.0,0.0,1005.18176,0.1517653,1036.0
2009,4,27,2030,30.6011,-93.7966,TEXAS,Thunderstorm Wind,,A NWS Storm Survey found a few trees blown down near the Trout Creek community.,16.933777,10.417722,50.41656,80.33937,13.216096,0.75618577,0.75618577,0.0,1013.17444,0.4019975,23.0
2019,6,9,1232,33.12,-97.48,TEXAS,Thunderstorm Wind,,"Trained spotters measured a wind gust of 67 MPH approximately 5 miles north of the city of Rhome, TX.",26.958344,9.618842,58.29686,59.526714,18.463444,0.0,0.0,0.0,1014.1682,0.37111843,293.0
2012,12,14,1600,35.08,-101.8,TEXAS,Thunderstorm Wind,,A member of the public in Lake Tanglewood estimated a 77 mph wind gusts which also caused the corner of a metal shed to peel back.,0.081920646,16.046825,0.0,71.86539,-4.0105524,0.0,0.0,0.0,1021.7517,0.31454986,1090.0
2014,10,2,1910,32.54,-94.09,TEXAS,Thunderstorm Wind,,"A tree fell on a home in Elysian Fields on Strickland Spring Road.  Other trees were downed in Karnack, Texas and throughout Harrison County.",22.31232,8.4753065,26.429672,76.57866,18.661757,0.13116182,0.13116182,0.0,1013.9457,0.38377887,82.0
2010,5,12,2034,35.8,-100.12,TEXAS,Hail,,,12.943025,11.752645,35.014282,73.05988,8.782287,0.0,0.0,0.0,1020.17096,0.32205874,728.0
2012,4,20,950,31.62,-95.07,TEXAS,Hail,,"Hail was reported two miles south of Alto, Texas.",18.71064,9.226113,31.844864,72.60598,14.224895,0.0,0.0,0.0,1020.7783,0.42495152,115.0
2003,6,15,25,30.36667,-98.76667,TEXAS,Hail,,,27.871576,23.455984,12.108002,57.37249,18.826515,0.13266753,0.13266753,0.0,1010.2499,0.19048241,594.0
2008,6,22,1830,34.82,-102.4,TEXAS,Thunderstorm Wind,,Strong thunderstorm winds blew the roof off of a mobile home and also blew down power lines in Hereford. The gusts were estimated in part based on damage.,32.189148,21.672878,0.0,22.129875,7.483457,0.0,0.0,0.0,1007.82306,0.14396773,1166.0
2016,6,28,2045,34.13,-99.09,TEXAS,Thunderstorm Wind,,No damage reported.,34.432713,15.29266,0.0,39.866302,18.185848,0.0,0.0,0.0,1011.0026,0.15841566,379.0
2003,8,24,1510,33.35,-96.08333,TEXAS,Thunderstorm Wind,,Power lines were blown down by high winds.,30.922207,8.379329,0.0,52.64992,19.936308,0.0,,,1020.79767,0.2770051,189.0
2009,2,10,2232,33.1065,-96.081,TEXAS,Thunderstorm Wind,,A home on Patterson Street in Greeville had its roof torn off. Another roof was torn off a home on County Road 2116.,-7.7246323,13.881434,20.210632,74.18083,-10.043118,0.0,0.0,0.0,1028.617,0.36146212,167.0
2008,2,25,2200,31.8,-95.15,TEXAS,Hail,,,12.183841,15.47988,75.01433,41.813637,-0.36379382,0.0,0.0,0.0,1026.1616,0.43850318,151.0
2009,10,8,1740,31.6522,-101.6359,TEXAS,Thunderstorm Wind,,"Damaging winds, estimated to be near 80 mph and measured at 73 mph by a local resident, first snapped power poles near State Highway 137 over extreme northwestern Reagan County Texas around 1740 CST.   As the storm progressed north northeastward, a residence along State Highway 137 (just south of the county line) also sustained damage to its property near 1745 CST.  Numerous tree branches, some 8 to 12 inches in diameter, were snapped.  Two windows on the southwest corner of the home were also broken by the strong winds, and a windmill near the back of the home was bent in half.  From 1810 to 1820 CST, the storm continued north northeastward and snapped/downed multiple power poles. The most significant damage caused by the storm was at a residence along Farm Road 2401 about 1 mile east of the SH137/FM2401 intersection.  Here, large pine tree branches about one foot in diameter were snapped near the top of the tree.  A large A-frame metal barn was also heavy damaged, with both doors bent from a south to north direction.  The winds funneled through this structure and pushed a 4 ton trailer about 60 feet outside of the building.  This was near the end of the damage path around 1820 CST. Overall, 60 or more power poles were damaged during this event.",25.29365,14.12101,0.0,39.89202,10.865564,0.0,0.0,0.0,1013.23413,0.15892878,815.0
2008,4,9,2128,30.89,-102.17,TEXAS,Hail,,Law enforcement reported quarter sized hail on I-10 near mile marker 300.,18.7638,16.747715,0.0,48.206726,8.025341,0.0,0.0,0.0,1026.352,0.13797289,855.0
2023,2,26,1800,35.22,-100.75,TEXAS,Thunderstorm Wind,,An 18 wheeler was blown over and another one  had jackknifed at mile marker 134 eastbound on I-40.,8.481847,12.163989,20.738487,55.477036,2.2005208,0.0,0.0,0.0,1023.8674,0.22578369,908.0
2013,5,25,1102,28.85,-97.73,TEXAS,Funnel Cloud,,A thunderstorm produced a funnel cloud near the town of Runge.,28.679548,19.029617,32.66345,66.505066,22.660902,0.0,0.0,0.0,1010.82745,0.2754519,66.0
2021,5,30,1721,36.2831,-102.3473,TEXAS,Tornado,,"The tornado was documented via pictures and video by multiple|storm chasers, including NWS employees. It appeared weak, but|remained in open country grassland and encountered no damage|indicators. Path was estimated based on reports and radar|signatures.",25.911312,19.769129,0.0,41.281757,12.719871,0.0,0.0,0.0,1008.99603,0.15784968,1195.0
2011,4,26,2005,31.7437,-95.6564,TEXAS,Thunderstorm Wind,,A large tree was down across one lane of Highway 84 in Palestine.,23.584652,9.229388,0.0,52.75482,13.170166,0.0,0.0,0.0,1019.788,0.29796508,139.0
2009,3,25,2030,30.43,-93.97,TEXAS,Thunderstorm Wind,,Jasper County Sheriff Office reported trees blown down in Buna.,14.7188015,9.76128,69.56787,73.97011,10.897045,0.0,0.0,0.0,1023.1264,0.30741006,23.0
2021,5,20,1428,31.3512,-94.6698,TEXAS,Thunderstorm Wind,,A porch attached to a home was damaged. Large limbs were also downed as well near the home.,26.546852,6.8092694,6.2486725,70.940735,21.420847,0.0,0.0,0.0,1012.42474,0.3621497,108.0
2023,4,15,1650,30.37,-94.32,TEXAS,Hail,,A picture of 2 inch in diameter hail posted to social media.,22.626493,23.9859,87.666046,95.92842,22.483006,68.906296,68.906296,0.0,1006.7486,0.4176931,24.0
2016,5,8,1600,32.37,-99.85,TEXAS,Thunderstorm Wind,,A trained spotter reported wind gusts of 60 to 70 mph in Caps.,23.7952,10.43451,69.50176,65.82565,17.347702,10.178389,10.178389,0.0,1014.3785,0.25769192,560.0
2011,2,24,300,33.1934,-101.7866,TEXAS,Hail,,Quarter size hail was reported near Tahoka.,9.738756,11.87439,0.0,29.878933,-6.4458046,0.0,0.0,0.0,1024.6233,0.18582824,946.0
2019,6,9,1935,29.48,-97.88,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 65 mph that knocked numerous branches and blew shingles off a roof southeast of Seguin.,28.443401,14.988337,93.933136,64.14693,21.575647,0.13645601,0.13645601,0.0,1014.1252,0.1808638,206.0
2024,5,22,1910,33.66,-95.38,TEXAS,Hail,,,18.400362,9.748122,0.0,70.72474,12.652409,0.0,0.0,0.0,1019.64246,0.39500538,159.0
2016,5,29,1357,35.35,-101.38,TEXAS,Hail,,,27.508457,9.092951,49.927483,42.03521,13.0378475,1.2190707,1.2190707,0.0,1007.7632,0.196826,1052.0
2015,4,18,1559,29.92,-98.8,TEXAS,Hail,,Half dollar size hail was reported by a CoCoRaHs observer southeast of the city of Comfort.,17.637287,8.939156,0.0,45.2772,4.886347,0.0,0.0,0.0,1018.6238,0.3356264,427.0
2009,5,2,1732,33.1123,-97.1912,TEXAS,Hail,,Golfball size hail fell near Argyle.,21.695604,22.053785,0.0,70.08804,16.230047,0.0,0.0,0.0,1012.7808,0.25870198,207.0
2008,6,23,1830,35.88,-102.3107,TEXAS,Thunderstorm Wind,,,32.40982,20.322254,33.488007,21.486195,7.079162,0.0,0.0,0.0,1007.8384,0.15949214,1184.0
2022,5,16,1930,33.4505,-101.6255,TEXAS,Thunderstorm Wind,,"A Texas Tech University West Texas mesonet site near Slaton measured severe wind gusts from 1930 CST through 1935 CST. A peak gust of 68 mph was measured at 1933 CST. Additionally, the Automated Surface Observing System (ASOS) at Lubbock Preston Smith International Airport measured a gust to 58 mph at 1931 CST. The emergency manager for the city of Lubbock also reported downed power poles in the 5700 block of third street in Lubbock.",20.083511,17.89806,72.49596,31.50658,3.4962745,1.214164,1.214164,0.0,1019.8213,0.14757714,937.0
2018,2,25,629,29.93,-99.03,TEXAS,Hail,,,10.784182,10.71694,16.445347,74.50912,7.5533442,0.07790614,0.07790614,0.0,1013.32074,0.3706772,460.0
2003,9,10,1625,30.56667,-102.43333,TEXAS,Thunderstorm Wind,,"Large limbs measuring ""several inches"" in diameter were broken off of trees at a rural residence in far southeast Pecos County by severe thunderstorm winds.",26.07959,14.192498,33.282894,55.05633,16.753853,0.27510604,0.27510604,0.0,1012.9577,0.2053619,980.0
2011,11,22,339,30.5,-97.65,TEXAS,Hail,,,17.728188,14.477363,0.49814606,42.816833,4.795517,0.0,0.0,0.0,1015.31995,0.31147376,214.0
2023,5,16,1734,29.36,-98.01,TEXAS,Funnel Cloud,,A thunderstorm produced a funnel cloud in eastern Wilson County.,23.304502,9.266031,27.009373,62.78263,15.682389,0.1093136,0.1093136,0.0,1013.851,0.23571762,188.0
2003,4,28,1607,33.6,-102.0,TEXAS,Thunderstorm Wind,,Strong thunderstorm wind blew down power lines.,25.072168,13.787738,50.39936,15.432117,-3.7517474,0.0,0.0,0.0,1005.8993,0.14729865,1011.0
2025,3,31,1652,29.43,-98.7,TEXAS,Hail,,A thunderstorm produced golf ball size hail in western San Antonio southeast of Sea World.,18.415716,9.832329,73.32582,72.178825,14.319368,0.10595635,0.10595635,0.0,1022.069,0.37463018,257.0
2016,4,29,1726,32.7292,-95.1529,TEXAS,Tornado,,"This is a continuation of the Wood County tornado. The EF-1 tornado with estimated winds between 95-105 mph continued moving northeast across a heavily wooded and rural areas of western Upshur County. Numerous trees were snapped and uprooted, before the tornado finally lifted near Farm to Market Road 852 between Horse Road and Greyhound Road. The total path length of this tornado was 27.36 miles.",15.378221,9.661946,12.998283,47.915306,4.8076973,0.0,0.0,0.0,1016.822,0.3376862,176.0
2017,3,28,2225,30.35,-99.59,TEXAS,Thunderstorm Wind,,A storm chaser estimated a 60 mph wind gust.,19.226254,15.964365,2.6332092,35.229424,4.964208,0.0,0.0,0.0,1010.65155,0.37258017,633.0
2019,4,6,915,30.5373,-96.2245,TEXAS,Hail,,Dime sized hail was reported near the Texas World Speedway.,15.385347,7.4311194,29.818718,71.8929,10.81085,0.0,0.0,0.0,1019.4641,0.2852516,96.0
2013,8,10,1815,30.65,-97.53,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 50 mph that knocked down some five to six inch diameter tree limbs near Georgetown.,29.224031,15.327164,8.626228,62.296844,21.538155,0.0,,,1014.53467,0.30604082,189.0
2001,4,22,805,36.26667,-101.38333,TEXAS,Hail,,,16.29159,23.31496,36.509834,35.78542,3.476378,0.20214175,0.20214175,0.0,1000.6506,0.16605408,962.0
