YEAR,MONTH,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation,is_primary_rain_season,is_secondary_rain_season,Flood_Zone_A,Flood_Zone_AE,Flood_Zone_AH,Flood_Zone_AO,Flood_Zone_AREA NOT INCLUDED,Flood_Zone_OPEN WATER,Flood_Zone_VE,Flood_Zone_X,Is_In_Floodplain_False,Is_In_Floodplain_True
2007,7,300,29.43,-97.17,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms over southern Gonzales, northern Lavaca and northern DeWitt Counties produced general 2 to 3 inch rain totals with up to 5 inches near Moulton.  Flash flooding closed FM532 and SH95.",30.333427,11.642008,0.1462326,64.79869,23.465542,0.0,0.0,1015.60077,0.29423463,107.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,400,29.2,-97.47,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms over southern Gonzales, northern Lavaca and northern DeWitt Counties produced general 2 to 3 inch rain totals with up to 4 inches near Westhoff.  FM240 and US87 were closed due to flash flooding.",30.526213,12.153729,0.99575424,64.808,23.776466,0.0,0.0,1015.51324,0.28549182,69.0,False,False,True,False,False,False,False,False,False,False,False,True
2007,7,1330,29.57,-97.97,TEXAS,Flood,Heavy Rain,"The Guadalupe River at Seguin crested at 24.75 ft on 07/20 at 1755cst, where flood stage is 19 ft.",31.583916,12.141919,45.651222,52.36535,20.505322,0.0,0.0,1015.25793,0.23623759,158.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1400,29.78,-98.73,TEXAS,Flash Flood,Heavy Rain,"General 2 to 3 inch rains fell over Blanco, Gillespie, Kerr and Kendall Counties, with up to 4 inches near Boerne.  FM474 and FM1376 were closed due to high water.",30.479673,9.305909,58.56122,50.28782,19.068213,0.0,0.8352204,1015.7422,0.27488065,440.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1500,28.77,-99.25,TEXAS,Flash Flood,Heavy Rain,"General 2 to 3 inch rain totals were reported over Karnes, Atascosa, Frio, and Zavala Counties.  Highest amounts in Frio County were 5 inches between Divot and Derby.  Flash flooding closed FM117, US85 and FM1581.",32.875248,13.719822,33.592186,46.911797,20.241837,0.0,0.8352204,1014.49,0.2769868,150.0,False,False,False,False,False,False,False,False,False,False,True,False
2007,7,1500,29.13,-99.15,TEXAS,Flash Flood,Heavy Rain,"A general 2 to 3 inch rain fell over eastern Medina County, with as much as 5 inches around Riomedina.  FM1957 and FM471 were closed due to high water.",32.46193,12.007429,42.201492,47.90284,20.001165,0.0,0.8352204,1014.93604,0.27999914,206.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1600,29.88,-99.1,TEXAS,Flash Flood,Heavy Rain,"General 2 to 3 inch rains fell over Blanco, Gillespie, Kerr and Kendall Counties, with up to 4 inches near Center Point.  SH173 and  FM480 were closed due to high water.",29.934858,9.920438,59.846783,49.78232,18.55621,0.8352204,0.8352204,1015.9522,0.25687954,553.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,330,30.1146,-98.73,TEXAS,Flash Flood,Heavy Rain,Virtually the entire county received between 2 and 4 inches of rainfall.  Highest totals were 8 inches between Sisterdale and Boerne.  Nearly all rural roads in Kendall County were shut down due to the flash flooding.,29.239264,10.651716,34.656826,54.553795,19.037663,0.0,0.0,1014.367,0.26699176,548.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1930,29.5,-97.47,TEXAS,Flood,Heavy Rain,"The Guadalupe River at Gonzales crested at 40.3 ft on 07/22 at 1330cst, where flood stage is 31 ft.",31.102903,13.734681,44.805004,59.724422,22.917107,0.0,0.0,1014.0279,0.28645936,85.0,False,False,False,True,False,False,False,False,False,False,False,True
2007,7,2000,29.0167,-100.2445,TEXAS,Flash Flood,Heavy Rain,Between 3 and 5 inches east of rain fell from east of Spofford southward to near Normandy in Maverick County.  FM1572 was closed in Kinney County due to flash flooding.,32.57829,13.984941,25.959229,46.54333,19.633318,0.0,0.0,1012.5196,0.2832145,247.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,330,28.67,-99.17,TEXAS,Flash Flood,Heavy Rain,"From 2 to 3 inches of rain fell over the southeast part of the county in the morning, with up to 7 inches near the McMullen County line.  FM1582, US85, and FM462 were closed through early afternoon due to flash flooding.",29.31481,13.412397,5.658201,62.415005,21.376629,0.0,0.0,1017.7422,0.308622,174.0,False,False,False,False,False,False,False,False,False,False,True,False
2007,7,600,28.92,-98.53,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms produced a general 2 to 3 inch rainfall, with up to 7 inches from Christine to Campbellton.  FM140 was closed from Charlotte to near Campbellton.  Most roads in southeast Atascosa County were also closed, including SH16 and FM791.",28.979513,11.569142,5.504854,66.93581,22.302973,0.68274504,0.0,1018.2271,0.21029824,138.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,600,28.92,-97.6,TEXAS,Flash Flood,Heavy Rain,"Widespread 2 to 3 inch rain amounts fell in Wilson, Gonzales, DeWitt, Karnes and Lavaca Counties, with up to 5 inches near Nordheim.  Many county roads in DeWitt County were closed, including SH72 and SH119 between Nordheim and Yorktown.",28.586731,10.679812,15.602459,71.81795,23.22785,0.6758768,0.0,1018.6855,0.31794,123.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,630,29.13,-97.8,TEXAS,Flash Flood,Heavy Rain,"Widespread 2 to 3 inch rain amounts fell in DeWitt, Karnes and Lavaca Counties, with up to 7 inches near Gillett. Flash flooding closed US80, SH72, and FM792.",29.045033,10.243742,15.688942,67.88723,22.656057,1.7142315,0.0,1018.63855,0.30891877,105.0,False,False,True,False,False,False,False,False,False,False,False,True
2007,7,700,29.0456,-96.9541,TEXAS,Flash Flood,Heavy Rain,"Widespread 2 to 3 inch rain amounts fell in Wilson, Gonzales, DeWitt, Karnes and Lavaca Counties, with up to 4 inches southwest of Speaks.  US77 was closed near the Victoria County line.",28.848068,9.250843,16.653858,72.34049,23.452272,0.17929797,0.0,1018.7659,0.3138656,45.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,730,29.13,-98.17,TEXAS,Flash Flood,Heavy Rain,"Widespread 2 to 3 inch rain amounts fell in Wilson, Gonzales, DeWitt, Karnes and Lavaca Counties, with up to 5 inches near Sutherland Springs.  FM539, FM775, and SH97 were closed.",29.089386,10.1001215,10.654274,67.328735,22.48907,0.8240243,0.0,1018.4599,0.22193106,115.0,False,False,False,True,False,False,False,False,False,False,False,True
2007,1,730,29.98,-97.87,TEXAS,Flash Flood,Heavy Rain,"Rainfall south of a line from Wimberley to Buda averaged between 2 and 3 inches, with between 5 and 7 inches in the San Marcos area. Widespread flash flooding closed FM12, FM150 and FM621,among many other rural roads and city streets through the morning period.  This flood was a large factor in making recovery efforts from the wind and tornado damage even more difficult.",13.143961,13.009078,43.86808,33.829132,-1.9187579,0.0,0.0,1014.93915,0.3146318,204.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,800,29.22,-98.65,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms over Bexar, Atascosa, Wilson, and Guadalupe Counties produced general 2 to 3 inch rain totals with up to 5 inches near Elmendorf.  Most rural roads in south Bexar County were closed due to high water, including Somerset Road, SH16, and Pleasanton Road.",30.852507,11.580093,2.2673225,59.214165,22.529427,0.0,0.0,1014.3797,0.16235483,187.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,900,29.07,-98.48,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms over Bexar, Atascosa, Wilson, and Guadalupe Counties produced general 2 to 3 inch rain totals with up to 5 inches near Pleasanton and just northwest of Fashing. FM537, FM1333, and FM1470 were closed due to high water.",31.211784,12.3381405,4.291157,58.503407,22.693796,0.0,0.0,1014.2075,0.16732068,147.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1000,29.13,-98.17,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms over Bexar, Atascosa, Wilson, and Guadalupe Counties produced general 2 to 3 inch rain totals with up to 4 inches near Floresville.  SH97, FM536, and FM1304 were closed due to flash flooding.",31.101757,11.952911,6.114994,59.37565,22.989088,0.0,0.0,1014.4852,0.19638516,115.0,False,False,False,True,False,False,False,False,False,False,False,True
2007,7,1200,29.55,-98.23,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms over Bexar, Atascosa, Wilson, and Guadalupe Counties produced general 2 to 3 inch rains. FM78 and FM3009 were closed in Guadalupe County due to high water.",30.698996,11.683984,2.0582886,59.343975,22.328938,0.0,0.0,1014.62054,0.2720996,199.0,False,False,False,True,False,False,False,False,False,False,False,True
2007,6,1530,30.45,-99.13,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced widespread rain totals of 2 to 3 inches in western Gillespie County.  Highest totals were 4 inches from Doss to Harper.  FM783 and SH16 were closed due to flash flooding.,31.094614,14.011641,6.4506226,43.140907,16.78969,0.0,0.0,1011.2349,0.16937509,523.0,False,False,False,False,False,False,False,False,False,False,True,False
2007,6,1800,30.17,-99.37,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms produced widespread rain amounts of 2 to 3 inches in northwest Kerr County with up to 5 inches near Ingram.  Closed due to high water were SH39, SH41, and FM479, among other roads.",30.18222,14.288395,8.220394,46.743034,17.290781,0.0,0.0,1011.8196,0.2804227,597.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1500,28.98,-97.5,TEXAS,Flash Flood,Heavy Rain,"Spotty rain totals of 2 to 4 inches in central DeWitt County caused problems between Nordheim and Cuero.  SH72 SH119, and FM240 were closed due to flash flooding.",29.434061,15.617384,29.594402,65.5717,22.67614,0.0,0.0,1011.11774,0.29660308,88.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1630,29.15,-98.92,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms in Medina County dropped from 3 to 4 inches of rain, closing SH132, SH173, and FM2200 due to flash flooding.",30.206387,11.867991,23.876347,55.67459,20.3091,0.0,0.0,1010.4322,0.30118656,203.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,630,29.8,-99.25,TEXAS,Flash Flood,Heavy Rain,"Scattered thunderstorms over Bandera, Real and Uvalde Counties produced from 3 to 4 inches of rain, causing flash flooding of SH16 at FM2107 northwest of Medina.",28.647215,12.3952055,67.23018,61.29472,20.161346,0.0,0.0,1013.87933,0.28016296,446.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,700,29.73,-99.75,TEXAS,Flash Flood,Heavy Rain,"Scattered thunderstorms over Bandera, Real and Uvalde Counties produced from 3 to 4 inches of rain, causing flash flooding in Real County along FM337, FM336, and FM2248.",28.739056,12.61503,74.28207,59.86826,19.931335,0.0,1.8622283,1013.6847,0.29388255,486.0,False,False,False,False,False,False,False,False,False,False,True,False
2007,7,700,29.52,-99.73,TEXAS,Flash Flood,Heavy Rain,"Scattered thunderstorms over Bandera, Real and Uvalde Counties produced from 3 to 4 inches of rain, causing flash flooding along FM187 from Lost Maples State Park to Utopia.  FM337E and FM1120 were also closed, as was SH127 at the Frio River, FM2690 at the Frio River, and FM1023 northeast of Uvalde.",28.94727,13.259,91.7567,59.209393,20.227692,0.0,1.8622283,1013.22205,0.29407352,412.0,False,False,True,False,False,False,False,False,False,False,False,True
2007,7,430,29.35,-98.88,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms in eastern Medina County produced rain totals of 3 to 4 inches, causing flash flooding that closed FM1343 and SH173 closed.",30.005243,13.119117,30.760023,59.65711,21.431295,0.0,1.8622283,1015.2059,0.28291333,233.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1830,30.2,-98.22,TEXAS,Flash Flood,Heavy Rain,"Rainfall in Hays County averaged from 2 to 3 inches.  Highest totals were 5 inches near Henly.  Flash flooding closed FM165, FM112, and FM150.",27.785128,9.453086,17.66365,60.3848,18.976076,1.8622283,1.8622283,1015.1421,0.31074747,397.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,600,29.3,-99.63,TEXAS,Flash Flood,Heavy Rain,Two to 3 inches of rain falling over eastern Uvalde County in the early morning of July 3 caused flash flooding between Knippa and Sabinal that closed FM1049 and SH127.,28.207607,11.750662,0.2559471,62.537872,20.2683,0.0,1.8622283,1015.1647,0.31428534,300.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1430,29.8946,-99.38,TEXAS,Flash Flood,Heavy Rain,"Between 2 and 3 inches of rain fell over Bandera, Kerr, Edwards and Real Counties.  The heaviest amounts in Bandera County were in the western part.  Flash flooding closed FM187 and FM337.",26.33046,10.727515,5.3916016,66.94315,19.530912,1.8712187,1.8712187,1016.43976,0.33330247,564.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1300,30.28,-98.87,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms produced from 3 to 5 inches of rain around Fredericksburg, causing flash flooding that closed FM965 and FM2323.",29.692078,15.596758,17.419174,56.09134,19.802866,0.0,0.0,1014.69055,0.26437348,523.0,False,False,False,False,False,False,False,False,False,False,True,False
2007,7,1300,29.97,-97.45,TEXAS,Flash Flood,Heavy Rain,"General 1 to 2 inch rainfall was produced across Bastrop County, with up to 4 inches near Red Rock and 7 inches just south of Paige.  Many of the southern Bastrop Country roads were closed due to flash flooding.",31.147022,12.859997,0.0,58.34562,22.429703,0.0,0.0,1014.50824,0.17227899,142.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,7,1300,28.88,-99.08,TEXAS,Flash Flood,Heavy Rain,Thunderstorms in Frio County produced general 2 to 3 inch rains over already saturated soils.  This re-developed flash flooding very quickly between Pearsall and Derby.  FM1581 and FM1582 were closed due to the flooding.,31.298424,12.883589,7.252964,56.83296,22.465466,0.0,0.0,1014.0991,0.28532487,190.0,False,False,False,False,False,False,False,False,False,False,True,False
2007,7,1300,29.98,-97.87,TEXAS,Flash Flood,Heavy Rain,From 2 to 3 inches of rain fell in the early afternoon of July 25 causing flash flooding that closed FM150 and FM2001.,30.93325,12.359516,0.0,57.156097,21.898321,0.0,0.09357431,1014.545,0.27562016,204.0,False,False,False,False,False,False,False,False,False,True,True,False
2007,3,1630,29.27,-97.77,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms in the late afternoon and evening produced general 1 to 2 inch rainfall over much of Gonzales County, with totals near 5 inches around Thompsonville.  Parts of SH183 were closed due to flash flooding in the Gonzales area with sections of SH87 under water near Nixon.  Widespread street flooding was also reported in Gonzales.",19.20634,16.269869,80.01262,74.53717,15.576088,0.09357431,0.09357431,1015.6534,0.41712788,119.0,True,False,False,False,False,False,False,False,False,True,True,False
2007,3,1630,30.32,-97.05,TEXAS,Flash Flood,Heavy Rain,"From 2 to 3 inches of rain fell in the afternoon and evening over western Lee County, closing rural roads for much of the early evening.  FM1624 was closed near Fedor.",18.695595,17.761421,86.453384,75.7236,15.22868,0.2886881,0.2886881,1016.1801,0.3393257,127.0,True,False,False,False,False,False,False,False,False,True,True,False
2007,3,1700,29.63,-99.28,TEXAS,Flash Flood,Heavy Rain,The area between Tarpley and Medina received from 2 to 3 inches of rain in the late afternoon.  Rapid flash flooding developed that closed FM470.,16.676186,11.090686,83.99434,73.8275,13.241454,0.0,0.0,1015.2721,0.35318542,445.0,True,False,False,False,False,False,False,False,False,True,True,False
